id,price_id,date
2216,8631,2022-02-19
274,862,2022-06-19
680,26221,2021-12-18
1227,4047,2022-04-20
2538,10290,2022-04-18
2243,8730,2021-09-01
629,25272,2021-09-11
3261,15093,2022-04-28
1725,6270,2022-01-24
1834,6782,2021-08-27
3855,21725,2021-07-31
880,6110,2021-08-31
1383,19625,2022-01-19
2462,28983,2022-03-01
3124,24400,2021-12-30
3051,15085,2021-08-23
2029,9130,2022-07-10
3195,26194,2022-02-06
482,25107,2022-03-16
1416,13117,2021-12-08
2416,17457,2021-09-13
1908,14316,2021-08-29
3012,13155,2022-07-10
1283,4333,2021-12-23
4028,26448,2022-01-02
1205,21030,2022-05-28
130,15285,2022-03-20
234,762,2022-02-07
329,1080,2021-10-27
2774,11884,2022-05-23
1027,23644,2021-12-03
25,111,2022-03-08
47,8365,2022-05-28
3665,18982,2021-12-13
476,11754,2022-05-24
3892,22389,2022-07-05
33,169,2022-06-04
3534,17799,2022-05-26
1899,22537,2022-06-20
2365,14814,2022-04-10
155,26305,2021-08-19
3287,15330,2022-05-11
2028,7646,2022-07-10
2852,20233,2022-06-10
1345,25625,2021-10-18
1090,10876,2022-03-24
638,2062,2021-10-02
2192,29074,2021-09-30
3954,23913,2021-12-08
3471,20413,2022-06-07
4078,28762,2021-10-20
2728,11529,2022-05-06
117,411,2022-04-15
2747,29171,2021-09-02
1805,6674,2021-07-31
3949,29118,2022-01-27
2254,24325,2022-04-05
1490,5062,2022-06-30
3809,20887,2022-07-08
2526,10268,2022-02-17
466,1502,2022-06-02
3204,15505,2022-03-18
1136,3703,2021-12-16
697,2244,2022-02-15
3036,26228,2021-08-16
882,3708,2022-06-06
2335,27951,2022-01-06
1079,3500,2021-08-22
1040,14412,2021-08-13
3596,19228,2021-10-12
2665,11063,2022-04-21
1194,13440,2021-08-13
777,9153,2021-09-25
1927,8864,2022-05-22
2037,12977,2021-07-22
3711,29426,2022-01-27
3959,29177,2022-06-23
3512,17549,2021-10-10
1538,5303,2021-12-03
1654,28450,2022-08-06
867,2765,2022-04-05
2367,28059,2022-03-16
100,9173,2021-10-14
612,8964,2022-01-02
2528,10270,2022-02-01
3192,20260,2022-04-22
2106,8076,2021-11-14
1720,29309,2022-07-07
3558,17987,2022-04-28
2193,8516,2021-07-25
4040,27292,2021-08-20
725,26095,2022-05-08
3956,24017,2022-06-12
1174,9127,2021-12-24
719,29351,2022-05-24
4015,26188,2021-08-17
319,1033,2022-05-10
315,21518,2021-11-27
3863,21847,2021-11-22
3078,13708,2021-11-22
729,18618,2022-02-25
2175,8416,2021-10-13
1814,6719,2021-12-24
3091,13828,2021-12-25
1884,15861,2021-11-07
2731,23006,2022-03-19
3649,18938,2022-01-20
3818,21059,2021-09-20
2278,17204,2022-03-28
1890,7008,2021-11-19
1510,5177,2022-05-09
2874,21077,2022-05-29
2576,17836,2021-11-15
3384,27289,2021-10-10
2640,10928,2022-01-24
1663,24670,2022-05-12
3548,25312,2022-04-22
1575,8266,2022-06-10
1277,4295,2021-09-19
3941,23487,2021-12-27
1638,9692,2022-05-29
3857,21815,2021-10-24
2133,14453,2021-07-23
52,263,2021-12-26
1435,18725,2022-06-14
1922,15639,2021-11-22
1494,14132,2022-05-26
3551,23310,2021-12-08
3767,20494,2022-03-31
424,1365,2022-02-25
1898,7051,2022-06-20
2149,8286,2022-05-27
776,2548,2021-09-25
3071,28967,2022-03-04
1214,4015,2021-12-18
2860,12339,2022-01-25
3187,14456,2021-07-27
3794,22925,2022-06-29
4079,28807,2021-09-20
2324,23413,2021-10-21
3916,23005,2021-10-17
682,9643,2022-03-20
3324,22238,2021-10-01
105,14555,2022-01-31
1454,4922,2022-02-19
780,18802,2021-11-29
3874,24848,2021-11-10
3886,22302,2022-01-16
2043,22568,2021-08-23
731,19678,2022-06-19
4029,26483,2022-06-12
3484,23230,2022-03-24
3875,22128,2022-03-25
584,26154,2022-04-12
878,2776,2021-08-31
3259,15032,2021-08-15
370,1206,2022-04-21
115,6883,2022-02-03
2594,27726,2021-10-01
766,6861,2021-11-16
2445,19141,2021-11-05
3894,26959,2022-07-05
165,542,2022-06-16
2954,25175,2022-05-02
1367,17212,2021-10-24
1729,6315,2021-08-27
2158,8340,2021-10-05
852,2749,2021-12-17
663,11918,2021-08-18
2306,13987,2022-02-24
2247,8734,2022-06-10
937,2975,2022-06-09
1265,5715,2021-10-18
493,3698,2022-01-07
3629,21711,2022-02-15
2379,9472,2021-10-19
2958,12888,2021-11-29
2913,27842,2021-07-27
2950,12863,2022-05-16
2168,8381,2021-10-23
3008,27359,2021-11-28
2704,11394,2022-05-12
311,23924,2021-09-15
3214,14647,2022-02-12
3823,29779,2022-07-26
1946,22104,2022-06-03
392,17285,2022-06-25
962,15675,2021-09-11
446,1435,2022-02-12
2021,16563,2021-09-06
1840,23889,2022-06-19
1631,28950,2021-12-28
2946,26848,2022-04-25
1705,6119,2021-10-26
70,291,2021-12-03
3001,13087,2021-08-07
675,19655,2022-04-21
932,20159,2021-10-30
389,25117,2021-10-11
1501,5105,2022-06-16
3994,25522,2022-06-25
252,807,2022-02-14
3652,18906,2022-06-21
2754,11747,2022-04-18
2479,10075,2022-04-02
3602,21231,2022-06-16
3154,22376,2022-06-18
4086,29198,2021-11-16
468,24375,2022-06-02
1763,17703,2022-06-08
2771,27418,2022-01-28
1650,5781,2022-06-06
3761,26573,2022-05-17
3698,23591,2022-01-14
1582,5447,2022-03-14
109,19700,2021-09-27
1234,4090,2022-03-31
643,2068,2022-05-07
1221,4025,2022-05-29
3110,13955,2021-07-25
1024,25310,2022-03-18
3153,14184,2022-06-18
1175,22855,2021-12-24
1661,5851,2022-05-12
3445,16658,2022-05-16
613,2000,2021-12-29
1154,23229,2021-12-27
3977,24903,2022-06-02
2966,12919,2022-05-07
13,63,2021-11-14
471,12634,2021-12-25
842,29464,2021-08-02
3377,23150,2021-09-02
3375,24236,2022-02-24
2114,8151,2022-05-20
1993,9699,2022-01-16
1077,3491,2022-04-10
3392,20358,2022-02-10
1290,4342,2022-06-12
690,2222,2021-11-18
2241,23341,2021-09-13
3635,18697,2021-11-20
1609,5585,2022-02-05
3216,20823,2022-02-12
1132,26518,2022-02-12
6,29,2021-08-30
1467,5003,2022-05-31
3787,20664,2022-01-21
3205,14569,2021-11-23
1302,7548,2022-06-11
2215,8620,2022-03-10
681,2200,2022-03-20
3170,17677,2022-05-08
3436,16576,2021-09-09
3507,17454,2022-02-13
1497,5103,2021-08-05
2024,21853,2021-08-10
1586,5466,2021-12-25
1096,16824,2022-03-05
1255,13954,2022-05-21
985,27183,2021-12-19
1591,22034,2022-06-23
467,10770,2022-06-02
4024,29015,2022-06-25
1445,4887,2022-07-17
3908,28703,2021-07-15
995,3213,2021-12-24
806,26781,2021-11-20
1820,6729,2022-03-16
3610,18416,2021-12-12
3321,20185,2022-05-14
3083,29513,2022-08-25
3072,13666,2022-02-06
2616,10749,2022-06-12
2845,12237,2021-12-16
4063,28148,2022-01-17
1479,14919,2022-04-26
2650,27399,2021-07-15
2839,24285,2022-03-26
3864,21868,2022-07-23
3088,13808,2022-05-03
4096,29952,2021-12-15
2556,10365,2022-02-13
61,276,2021-11-26
554,23050,2021-11-24
3151,17246,2022-03-23
3440,16612,2021-12-30
993,16537,2022-06-15
1460,16599,2021-11-24
3518,17597,2022-01-07
2865,18727,2022-01-01
73,293,2022-01-28
1241,4696,2021-11-14
1032,18969,2022-01-19
3737,25632,2022-04-13
531,9524,2022-01-01
838,2735,2022-03-14
2646,10937,2022-04-13
2755,25823,2022-04-18
614,21533,2021-12-29
2671,11125,2021-09-05
1966,23467,2021-12-08
2166,8377,2022-07-22
3793,20680,2022-06-29
4017,26233,2022-01-29
2412,9718,2022-01-21
2297,16017,2022-02-06
683,2201,2021-12-23
1216,4022,2022-02-11
2699,29966,2022-01-05
701,14539,2022-08-03
3248,14909,2021-10-07
3150,14183,2022-03-23
2994,28140,2021-07-27
3597,20636,2021-10-12
3617,18510,2022-06-16
933,24658,2021-10-30
2610,26845,2021-08-26
3867,28169,2021-12-07
1827,13805,2022-03-20
399,18014,2022-03-10
3376,15981,2021-09-02
1584,7485,2021-11-19
120,419,2021-09-18
4068,28265,2022-02-14
2349,9280,2022-02-17
2695,25895,2022-02-12
1063,22921,2022-07-03
1200,6838,2021-10-14
855,2752,2021-09-07
3808,27597,2021-08-06
485,28975,2022-02-14
289,908,2021-09-03
3815,21036,2022-06-07
2617,18139,2022-06-12
711,2291,2022-02-05
1499,23122,2021-08-05
2648,10970,2021-07-15
3250,29043,2021-07-26
2797,20549,2021-12-23
1062,3450,2022-07-03
851,23886,2021-07-28
1954,7303,2021-08-30
1674,25744,2021-12-12
3771,28335,2021-11-28
3754,23129,2022-01-09
1776,6508,2022-04-13
1126,8815,2021-07-25
3871,29499,2022-05-12
2808,12094,2022-06-19
3213,17258,2022-05-17
1672,11289,2021-11-02
892,23592,2022-04-29
2041,14120,2022-05-01
1248,4164,2022-04-30
1271,10030,2021-08-31
390,1264,2022-06-17
3614,18496,2022-03-05
3302,25979,2022-05-09
2062,7813,2021-12-04
2758,27877,2022-05-11
1751,7960,2022-06-07
2279,8915,2022-01-11
1295,28089,2021-10-11
393,1286,2022-04-15
1310,13685,2022-02-10
473,1520,2021-08-01
897,3374,2021-08-21
335,22483,2022-07-08
1395,4682,2022-05-06
2765,15381,2021-12-19
1710,6165,2021-07-12
1881,14522,2021-09-13
1199,3922,2021-10-14
3541,17904,2022-01-03
3500,17311,2021-10-08
2525,27107,2022-08-12
738,2402,2021-11-09
879,2801,2021-08-31
877,18362,2022-04-26
1676,8522,2021-10-31
1042,3360,2021-10-01
1117,3635,2022-04-19
1341,9255,2021-09-04
1469,27031,2022-05-31
145,19073,2021-12-08
1802,6663,2022-07-16
2817,12153,2022-05-17
819,25124,2022-04-07
517,4565,2021-09-07
1451,4918,2022-04-09
1318,10646,2021-10-10
4046,27557,2021-12-14
297,942,2022-04-23
373,1216,2022-06-16
2587,28972,2021-12-01
2708,18204,2021-07-25
1365,19576,2021-12-28
860,13864,2022-08-08
1156,11548,2022-04-27
128,13903,2022-03-07
1232,4081,2022-04-03
2251,28820,2021-11-15
2959,22175,2021-11-29
4067,28531,2022-01-20
986,3176,2022-07-04
1706,13885,2021-10-26
3866,23403,2021-12-07
459,11788,2021-09-27
3636,18704,2021-11-20
2050,7789,2021-11-30
2598,26047,2021-11-25
605,1983,2021-12-06
4065,28209,2021-09-22
2366,9377,2022-03-16
868,8651,2022-04-05
1427,4793,2022-05-30
3328,26128,2022-02-06
1910,24223,2021-07-25
2961,12891,2022-05-25
3810,20898,2021-11-12
812,7712,2022-04-10
1645,6637,2021-10-23
1246,4153,2021-09-10
3755,20326,2022-01-24
828,2683,2021-12-31
958,11714,2021-11-22
1051,23572,2022-06-26
3407,28892,2021-08-01
3733,19910,2021-11-29
2376,9431,2022-06-22
2451,26452,2022-03-26
1252,24564,2021-12-05
2375,27888,2022-02-18
3960,24109,2022-03-15
3993,25511,2022-01-08
4023,26394,2022-06-25
793,2600,2021-08-14
3510,17493,2022-04-04
2600,10673,2021-10-17
3540,29679,2022-02-28
1230,4066,2022-04-05
1335,4463,2022-03-20
2391,21814,2021-09-29
3029,13218,2022-04-06
2592,23966,2021-11-24
3411,16278,2022-01-15
3077,29424,2021-10-15
1098,17236,2022-01-25
2906,12662,2022-07-03
298,29905,2022-04-23
2206,24045,2022-01-17
1959,7338,2022-05-13
795,26712,2021-08-14
3625,29248,2022-03-29
1209,3946,2021-10-21
3311,15499,2022-02-19
275,15374,2022-06-19
1863,17915,2022-07-24
2821,16850,2022-02-05
2714,28419,2021-10-10
245,23898,2022-03-24
2604,27864,2022-04-29
2300,23023,2021-08-26
500,1616,2022-04-13
330,2985,2021-10-27
3953,29999,2022-04-13
2219,8641,2022-02-06
3969,24675,2021-11-29
3016,20531,2021-08-07
1426,27305,2022-04-03
2134,21893,2021-07-23
3566,27454,2022-02-11
3391,16085,2022-02-10
858,2756,2022-08-08
3753,20266,2022-01-09
2800,25079,2021-09-17
1866,26808,2022-04-28
1665,13977,2022-03-26
3111,13959,2022-05-04
1859,16552,2021-08-21
2181,8425,2022-02-01
1701,6108,2021-08-16
2357,14732,2022-05-10
644,12735,2022-05-07
3182,16788,2022-08-24
1439,4850,2021-11-18
3934,23425,2022-06-07
264,4826,2022-03-08
2549,10321,2021-08-08
1150,3749,2022-05-05
1563,5385,2022-07-03
920,22209,2022-05-23
1455,4928,2022-07-02
1018,20371,2022-05-25
1009,7901,2021-10-30
3144,14178,2022-01-26
2364,9363,2022-04-10
3279,26766,2022-01-27
2933,12785,2022-02-27
3861,27126,2021-09-09
2263,8837,2021-10-08
662,2139,2021-08-18
688,2220,2021-10-06
18,1692,2021-07-28
260,831,2021-12-10
1053,17021,2021-08-26
754,2472,2022-05-13
338,13030,2022-05-08
3042,20734,2021-11-12
210,9012,2021-11-13
2977,16862,2021-09-27
2472,10052,2022-06-28
3653,26589,2022-06-21
1182,3828,2021-09-24
1886,8087,2021-12-31
2252,8752,2022-04-05
271,14974,2021-09-02
1714,6194,2021-10-18
515,18821,2021-09-11
2567,24806,2022-04-06
2619,10754,2021-07-14
2481,22330,2021-12-04
2796,17478,2021-12-23
2995,13025,2022-07-19
2935,12804,2022-05-26
2470,15150,2022-02-01
1162,20885,2021-08-21
2485,25908,2022-05-11
3353,15796,2022-04-01
1847,20255,2021-12-20
494,22606,2022-01-07
2892,17840,2022-01-19
2507,10897,2022-02-09
876,9204,2022-04-26
3449,22381,2022-08-10
2849,12720,2022-04-29
2156,8303,2022-04-09
439,22412,2022-02-12
3594,24261,2021-12-20
752,4344,2022-05-15
3741,20042,2021-10-31
2478,10055,2021-11-18
2122,17632,2021-08-20
2179,12923,2022-07-31
347,1115,2021-09-30
114,403,2022-02-03
625,2006,2022-05-17
3879,22152,2021-12-01
556,7085,2021-11-17
1321,18474,2022-07-14
1984,7397,2022-03-14
69,17884,2021-11-03
2647,14428,2022-04-13
3026,13215,2022-06-25
3746,20141,2022-01-22
3286,27644,2021-10-30
1647,5773,2022-06-01
3889,25018,2021-11-15
1337,8759,2022-03-20
648,27610,2021-12-31
3410,28931,2022-01-15
3255,15009,2021-12-05
1219,4023,2021-10-21
2385,25777,2022-02-05
2330,16797,2022-05-13
3067,14251,2021-10-04
2135,8200,2021-08-30
285,28667,2021-09-21
2117,8158,2022-06-06
3065,20827,2022-03-25
3147,14181,2022-01-14
1327,13863,2022-04-16
2529,13968,2022-02-01
2605,10681,2022-07-13
3052,28937,2021-08-23
2512,10180,2021-09-06
381,1240,2022-01-24
2894,26307,2021-11-12
2164,8497,2021-08-31
788,10127,2021-07-29
553,1808,2021-11-24
1925,17900,2022-07-24
3723,19753,2021-10-02
206,708,2022-06-11
2561,10385,2022-03-12
2177,26081,2021-10-13
2570,10456,2021-12-21
3128,14081,2022-03-19
489,1586,2022-01-07
1971,7354,2022-04-11
3425,16449,2021-11-11
1292,25402,2022-06-12
2820,12158,2022-02-05
3980,25077,2021-12-04
2444,9937,2021-11-05
2259,13807,2022-02-23
363,17062,2021-12-23
2717,20067,2022-06-29
2588,10550,2021-10-11
2706,18622,2022-05-12
129,482,2022-03-20
2879,12511,2022-04-15
2641,24016,2022-01-24
2804,12071,2021-09-11
1149,3747,2021-11-27
3319,26270,2022-07-18
2173,23807,2021-08-12
137,495,2022-07-26
3378,29518,2021-09-02
273,27857,2021-09-04
3115,13997,2021-09-24
1793,6607,2021-11-18
910,2898,2022-06-19
2984,13452,2022-01-27
2789,21514,2022-03-17
904,10965,2022-03-04
1012,3269,2022-07-11
2581,10522,2022-07-08
949,2999,2021-10-01
3049,13418,2022-02-24
3381,19209,2022-05-01
1026,19080,2021-12-03
281,881,2021-10-20
2293,24890,2021-08-21
352,3815,2022-02-28
1351,29377,2022-02-01
2838,20133,2022-03-26
3084,13794,2021-10-16
509,26917,2022-03-30
1145,24311,2022-05-26
734,15983,2022-05-04
2623,28893,2022-04-17
2564,12841,2022-03-28
1070,20782,2022-07-25
2606,13879,2022-07-13
2023,10562,2021-08-10
479,7808,2021-11-30
238,774,2021-09-05
3686,19305,2022-07-02
3932,23309,2022-03-06
305,20563,2021-12-26
3942,23543,2021-12-13
2147,15672,2022-05-17
1680,18338,2021-12-09
3902,29894,2021-08-20
2629,10816,2022-06-16
1167,3771,2022-05-16
1284,5989,2021-12-23
3247,29711,2021-10-04
213,715,2022-04-11
1276,4797,2022-06-02
1552,11294,2021-08-17
3592,18250,2022-02-02
3155,14210,2021-10-18
195,690,2022-06-15
791,14342,2022-06-07
3288,26968,2022-05-11
2126,8184,2022-01-22
1702,24687,2021-08-16
925,3099,2022-03-19
1282,7356,2022-05-28
2505,11941,2022-05-05
3465,17470,2022-07-18
1331,4430,2021-07-17
3439,16577,2021-10-28
526,10514,2021-12-22
883,18265,2022-06-06
3480,17019,2022-03-29
2121,10666,2021-08-20
4047,27569,2022-01-03
1343,4504,2021-10-18
180,601,2021-09-08
2559,10381,2022-05-21
68,289,2021-11-03
1919,22601,2022-06-25
942,22893,2022-03-16
2403,9680,2021-10-27
2530,10274,2022-01-28
2781,15623,2021-10-05
4073,28559,2021-11-03
1092,3516,2021-11-18
314,18342,2021-11-27
505,16568,2022-07-18
3487,18686,2022-02-14
2430,9789,2022-03-23
2746,12452,2021-09-02
3329,15564,2021-09-09
1197,3917,2021-09-22
1192,28290,2021-10-01
3383,16054,2021-10-10
3585,18208,2021-11-23
557,24358,2021-11-17
1835,6792,2021-12-19
2503,28990,2022-07-01
2104,8072,2021-09-25
3704,27960,2021-10-18
2937,24070,2022-03-18
2130,20983,2022-01-25
232,6294,2022-04-25
1868,20798,2021-12-29
3638,24523,2021-11-20
3684,19255,2022-05-02
1745,21855,2022-01-05
2031,7647,2021-08-04
1660,14792,2021-10-11
3929,28782,2021-10-20
1243,6062,2022-04-29
303,951,2021-12-26
1279,28257,2021-09-19
2180,15412,2022-07-31
2066,11930,2021-12-17
563,21858,2022-05-01
3202,14536,2022-03-18
23,110,2021-11-11
1934,16785,2022-08-11
2369,12838,2021-08-19
906,2884,2021-12-25
548,1803,2021-08-14
3965,24463,2022-06-26
2487,10089,2021-12-11
358,15660,2021-12-27
3506,27540,2021-08-12
679,18181,2021-12-18
691,11681,2021-11-18
3939,23587,2021-08-13
1114,29725,2022-01-09
3692,26334,2022-03-22
2431,14257,2022-03-23
594,23716,2021-12-04
3872,22075,2021-11-26
3127,14074,2022-05-13
521,17571,2022-02-22
1364,4581,2021-12-28
742,21442,2022-04-29
3342,15688,2022-06-05
2516,14104,2022-04-21
598,15768,2021-12-09
2826,21473,2022-01-28
2902,25346,2021-07-29
1039,12456,2021-08-13
3058,13528,2022-04-26
453,28447,2022-04-16
576,1904,2022-04-17
3893,23608,2022-07-05
3064,20098,2022-03-25
3339,15677,2022-03-10
3178,14395,2022-01-24
1006,26003,2022-05-14
2858,26136,2022-04-15
3557,22385,2022-04-18
1945,7274,2022-06-03
627,2025,2021-09-11
60,28761,2022-01-21
164,7456,2021-11-22
2262,28603,2021-11-12
3694,21022,2021-09-26
343,1355,2022-01-11
1419,4770,2021-12-10
3989,25384,2022-03-28
1408,17496,2022-06-11
131,22885,2022-03-20
2929,13398,2021-11-16
4007,25881,2022-03-15
2676,24610,2022-03-31
2362,9351,2022-06-08
2563,11177,2022-03-28
1281,6619,2022-05-28
1960,10730,2022-05-13
2211,9230,2022-06-18
1496,5096,2022-01-16
2596,10630,2022-01-14
977,15586,2022-02-08
1298,8256,2021-10-13
2919,12744,2022-02-24
299,948,2022-06-15
3290,15379,2022-03-09
671,15269,2022-06-27
3870,22115,2022-05-12
762,2516,2021-08-19
1384,4663,2022-05-04
1549,13632,2021-08-30
703,18191,2021-08-24
636,13054,2022-06-11
2843,13871,2022-06-09
923,2924,2022-01-15
1151,6896,2022-05-05
2557,16355,2022-02-13
1979,23779,2022-03-10
3413,16321,2021-09-02
1590,12883,2022-06-23
861,2759,2021-09-21
1677,24773,2021-10-31
1134,13658,2021-08-23
773,2545,2022-05-15
89,650,2022-04-15
1849,28977,2022-01-21
3615,18507,2021-11-12
2660,11041,2022-07-12
798,2607,2022-07-08
1643,5737,2022-01-29
2154,8295,2021-12-01
2637,29896,2022-05-17
3039,27352,2021-09-03
2836,25730,2021-09-07
805,7563,2021-11-20
3930,23303,2022-05-18
181,15685,2021-09-08
404,14217,2022-01-28
2100,13780,2021-12-06
1624,5618,2021-11-05
929,11400,2022-01-31
1698,6089,2022-04-14
1930,7221,2022-04-06
1250,4176,2021-12-05
1916,19494,2022-02-01
2710,11443,2022-08-14
1288,7993,2022-05-31
3341,27503,2022-03-10
2493,10092,2022-06-21
818,9224,2022-04-07
1664,5856,2022-03-26
2123,8172,2021-12-04
2802,12070,2022-06-20
2573,10488,2021-11-15
3289,27637,2022-05-11
3063,13546,2022-03-25
1870,6926,2022-04-03
1797,6628,2022-04-13
538,23076,2022-07-11
1127,3661,2022-06-09
2419,28341,2021-10-01
326,1068,2021-11-29
286,895,2022-04-27
1956,24003,2021-12-10
1668,5935,2021-11-09
3245,22068,2022-05-12
619,2002,2021-09-08
1735,6352,2022-05-19
3031,13237,2022-06-26
1912,7141,2022-06-30
2287,20344,2021-11-16
3397,16161,2021-10-23
1744,21794,2022-01-05
3468,20657,2021-09-12
2488,12575,2021-12-11
1780,12698,2022-06-18
874,18523,2021-12-05
525,1695,2021-12-22
743,2415,2021-08-24
3388,16072,2021-11-12
1207,22810,2022-01-14
2069,7904,2021-11-27
611,1995,2022-01-02
488,12941,2022-05-30
2082,24996,2022-03-20
3137,19870,2022-07-12
1570,16490,2021-11-08
1941,19543,2021-12-29
652,2095,2022-03-17
2004,7513,2022-01-11
723,2381,2022-05-08
2989,20903,2021-11-24
4066,28218,2022-01-20
2393,15601,2022-02-20
244,14365,2022-03-24
2250,8790,2021-11-15
3430,22972,2021-09-22
2083,7957,2021-07-31
3171,20862,2022-05-08
3630,26868,2022-02-15
2888,12560,2022-06-03
3034,13265,2021-08-16
1782,6542,2022-05-24
2926,17778,2022-06-23
3757,24821,2021-08-20
2745,11704,2021-09-02
2414,13494,2022-01-21
2305,9219,2022-02-24
3092,27223,2021-12-25
3920,23111,2022-02-04
3739,24270,2021-11-11
3690,19405,2022-06-01
1708,6129,2022-08-02
2269,9120,2022-06-29
2727,19479,2022-07-09
237,25966,2021-09-15
3267,23079,2022-01-06
168,4120,2022-05-27
1530,15192,2021-08-24
3024,13813,2022-06-29
3107,15442,2021-11-22
2313,9045,2022-02-18
1093,3754,2021-11-18
398,9669,2022-03-10
1462,7644,2022-06-03
1482,5055,2022-04-28
2329,9152,2022-05-13
1036,21690,2021-11-09
1517,5244,2022-06-13
820,2658,2021-07-20
1193,3906,2021-08-13
1537,18769,2021-09-24
657,7458,2021-12-02
570,1875,2021-11-16
445,9404,2021-09-11
481,1576,2022-03-16
364,19062,2021-12-23
1257,24269,2021-10-07
3726,19817,2021-09-14
96,352,2022-01-29
1627,5663,2022-06-18
2008,7895,2022-07-21
2408,9702,2021-12-22
1164,3768,2022-05-20
1669,13607,2021-11-09
3762,26836,2022-05-17
3831,21214,2021-10-08
3824,21136,2021-11-13
2162,23055,2022-03-15
854,3012,2021-12-17
2981,13889,2021-09-08
1301,6850,2022-06-11
1785,6562,2022-01-04
529,22380,2021-11-22
894,11083,2022-06-05
2730,17728,2022-03-19
1492,5077,2022-05-26
3731,27267,2022-07-09
3943,23575,2021-07-14
2157,28764,2022-04-09
1891,7019,2021-11-25
2788,12020,2022-03-17
1543,23661,2021-11-15
3225,14724,2022-05-16
3543,19503,2021-11-21
1086,3508,2021-12-10
967,16381,2021-09-05
934,2973,2022-03-04
2115,8153,2021-12-21
778,29127,2021-09-25
3230,14781,2021-11-19
1103,3566,2022-07-04
2867,12391,2022-06-13
3654,18922,2021-12-18
1115,3622,2022-05-03
2807,21662,2022-03-28
366,1292,2022-05-22
617,11211,2022-03-15
1692,7930,2022-01-04
3976,24889,2021-10-30
1404,4728,2021-08-10
1616,7082,2021-11-15
746,12188,2021-12-08
3422,16416,2022-02-04
1504,5106,2022-07-12
2087,18547,2022-02-14
2079,7925,2021-11-19
3190,14461,2022-04-03
2999,20061,2022-03-30
1786,13484,2022-01-04
2433,9838,2022-02-24
1999,17247,2022-02-10
514,17427,2021-09-11
511,1661,2022-01-30
3327,20454,2022-02-06
975,25784,2022-04-03
294,919,2022-04-22
2932,17192,2022-06-08
3663,23853,2022-06-20
3572,18109,2022-06-17
3972,24799,2022-04-22
1682,12459,2021-12-02
3141,14173,2022-01-26
1754,6391,2022-02-23
414,13152,2021-11-20
163,3706,2021-11-22
1605,26670,2021-10-21
331,5574,2021-10-27
567,1873,2021-12-20
2575,10498,2021-11-15
884,2783,2021-10-27
994,18399,2022-06-15
496,19996,2022-06-06
2848,12245,2022-04-29
890,2828,2022-04-29
1356,10542,2022-03-18
1485,5056,2022-05-14
2910,12699,2022-07-01
1394,17896,2021-12-09
1348,29061,2021-09-13
134,486,2022-04-06
28,125,2022-01-10
3011,19332,2021-08-05
2760,14484,2022-02-11
2700,11339,2021-12-17
2089,7967,2022-06-05
2461,10013,2022-03-01
135,7594,2022-04-06
3848,27050,2022-05-15
457,1482,2022-05-14
3968,24613,2022-02-22
1800,6656,2022-08-08
3820,21063,2022-05-21
3637,20195,2021-11-20
3020,13185,2022-07-14
3490,21531,2022-06-28
3323,20056,2021-10-01
3829,21206,2021-08-05
351,1139,2022-02-28
1561,18154,2021-10-25
3238,15967,2022-03-11
1869,22939,2021-12-29
3847,25370,2022-05-15
3180,27579,2022-01-24
1909,7098,2021-07-25
3119,22991,2022-02-13
2342,23923,2022-04-05
1379,14164,2022-06-21
630,2029,2022-03-08
709,9222,2022-05-11
2991,13004,2022-06-03
3606,28404,2021-12-26
3010,16546,2021-08-05
4052,27696,2021-10-23
2547,14784,2022-02-04
2679,19754,2021-08-30
633,6866,2022-01-18
474,11629,2021-08-01
3272,15198,2022-04-23
602,1982,2022-01-17
2720,11483,2021-12-13
1768,6479,2022-02-04
2307,9040,2021-11-13
695,2233,2021-08-29
913,2900,2022-02-24
3881,26588,2021-12-01
2743,26847,2021-12-22
2509,10170,2021-09-04
1023,20239,2022-03-18
2490,10091,2021-09-02
3349,22415,2022-05-10
3647,23090,2022-01-13
2390,9556,2021-09-29
3768,21849,2022-03-31
1963,18286,2021-10-15
1628,5753,2022-06-18
1860,16733,2021-08-21
4083,29095,2022-05-21
3417,23624,2021-12-16
1589,5477,2022-06-23
2283,28015,2022-01-24
3300,15444,2022-05-01
1618,8611,2021-12-31
3336,15622,2022-06-21
2484,17087,2022-05-11
2013,7588,2022-06-09
2987,25492,2021-09-17
3045,13376,2021-08-12
3492,17117,2022-07-06
3840,24497,2022-07-24
3386,16886,2022-04-30
1931,22278,2022-04-06
3948,23758,2022-01-27
1286,4337,2022-05-31
1760,6455,2021-07-15
2715,11453,2022-06-29
318,19136,2021-12-21
492,1603,2022-01-07
3998,29978,2021-12-31
1684,6020,2021-07-19
3716,20392,2021-10-19
31,157,2022-02-02
3578,21829,2021-07-05
1068,27051,2022-06-01
3569,18091,2021-11-23
4022,27347,2022-05-07
2766,11826,2021-11-17
2649,20928,2021-07-15
1123,3648,2021-11-12
1988,7443,2022-02-23
149,515,2021-08-28
796,2604,2022-04-22
2934,16451,2022-02-27
1142,28305,2022-01-05
1125,3654,2021-07-25
2792,12051,2022-01-29
3021,18257,2022-07-14
3265,15136,2022-01-06
887,29769,2021-09-18
2186,26543,2022-01-08
3951,23775,2022-04-13
3740,27803,2021-11-11
957,3038,2021-11-22
2599,28535,2021-11-25
2125,19279,2022-04-11
2840,12225,2022-05-21
262,12717,2021-12-10
1915,9715,2022-02-01
