id,vehicle_type,city
5718,car,Milan
5645,car,London
13,car,Milan
3044,car,Rome
122,car,London
3690,motorcycle,London
8409,car,London
3125,car,Rome
7282,motorcycle,Milan
1831,car,Milan
5012,motorcycle,Milan
2673,motorcycle,Milan
227,car,Milan
7832,car,Rome
2874,car,Madrid
8404,car,Rome
5211,car,Rome
1882,car,London
375,van,Milan
2576,car,Milan
8040,motorcycle,London
4854,car,Milan
2666,car,London
2456,car,Rome
1121,car,London
111,car,Milan
893,car,Madrid
7262,motorcycle,Rome
5011,motorcycle,Milan
1079,car,Rome
2642,van,Milan
6466,car,Rome
3462,car,Rome
4514,car,Rome
905,car,London
1127,car,Milan
3903,car,Madrid
7036,car,Rome
6238,motorcycle,Milan
8519,car,Rome
6087,car,London
3339,car,Milan
3027,car,Milan
5689,car,Milan
6699,car,Milan
314,car,Rome
5812,car,Rome
4927,car,Rome
7376,car,Rome
6192,motorcycle,London
4447,car,Milan
5615,car,Milan
5074,van,Milan
4872,car,Milan
6521,car,Rome
4425,car,Rome
5538,car,Rome
4634,car,Milan
4474,car,Milan
8239,car,Madrid
2718,car,Milan
6225,car,London
7702,car,Milan
2886,car,Milan
7153,van,Milan
6731,car,Rome
5945,car,Madrid
4545,car,London
3891,car,Rome
5069,car,Rome
2476,motorcycle,Milan
4477,van,Milan
8485,car,Rome
7529,car,Rome
1377,car,Madrid
725,car,Rome
7683,car,Rome
774,car,Rome
4289,car,Rome
6178,car,Milan
8000,car,Rome
6845,car,Milan
5993,car,Rome
4508,car,London
6315,car,Rome
5735,car,Milan
3511,car,Milan
6978,car,Madrid
4959,car,Milan
6030,car,Rome
4741,car,Rome
8388,car,Madrid
5479,motorcycle,Milan
2422,van,Milan
5899,car,Madrid
3954,car,Milan
1032,car,Rome
4460,car,Milan
1972,car,Milan
6682,motorcycle,Rome
2739,car,Rome
2416,car,London
5142,car,Rome
6729,car,Rome
6036,car,Milan
3183,car,Milan
1659,car,Rome
996,motorcycle,Milan
8129,motorcycle,Milan
6884,car,London
7210,car,Milan
6936,car,Rome
8420,van,Milan
1973,car,Milan
585,car,Madrid
7219,car,Rome
2128,car,Rome
813,motorcycle,Rome
98,motorcycle,Milan
633,car,Milan
2326,car,Rome
2197,car,Rome
7931,car,Milan
7794,car,London
1062,car,Rome
8285,car,Rome
280,car,Madrid
988,motorcycle,Milan
52,car,Milan
5026,car,London
3436,car,Madrid
1704,car,London
6609,motorcycle,Madrid
2905,car,Madrid
4635,car,Milan
6973,car,Milan
5507,car,Rome
5709,car,Madrid
7917,car,Milan
1596,motorcycle,Milan
2675,car,Rome
6393,car,Milan
2687,car,Rome
7383,motorcycle,Rome
1804,car,Madrid
3906,car,Milan
6396,car,Milan
5279,car,Milan
4224,motorcycle,Milan
19,car,Milan
4561,motorcycle,Madrid
6713,car,London
2583,car,London
1445,car,Rome
4361,car,Madrid
5763,car,Milan
5745,car,Rome
5268,car,Madrid
7848,car,London
3205,car,Madrid
3562,van,Milan
5037,car,Rome
1457,car,Milan
7233,car,Rome
5460,car,Milan
6558,car,Madrid
520,car,Rome
3780,car,London
5050,car,London
7957,motorcycle,Milan
7032,car,Milan
7043,car,Milan
5579,car,Milan
5961,car,Madrid
4616,car,Milan
5847,car,Rome
1553,car,Milan
8649,car,Milan
4340,car,Rome
2480,car,Madrid
8643,car,Rome
5543,car,Milan
1780,car,Rome
4654,car,Rome
6227,car,Rome
2454,motorcycle,Milan
4275,car,Rome
4086,motorcycle,Milan
3176,car,Milan
3254,car,Milan
4353,motorcycle,Madrid
3686,car,Rome
1253,car,Rome
2441,car,Milan
6719,car,Rome
5137,car,Milan
3619,car,Rome
2931,motorcycle,London
6990,car,Milan
835,car,Madrid
8319,motorcycle,Milan
2764,car,Milan
6789,car,Milan
483,car,Madrid
8383,car,Rome
3860,car,London
6971,car,Rome
2548,car,Rome
487,car,Milan
5222,car,Rome
8626,car,Milan
4090,car,Milan
4669,car,Rome
7988,car,London
5029,motorcycle,Milan
172,car,Rome
5001,car,Milan
2070,car,Rome
3119,car,Rome
5361,motorcycle,Madrid
7577,car,Rome
1673,car,Madrid
1048,car,Milan
6254,car,Milan
2786,car,Milan
3198,van,Milan
533,car,Milan
4975,car,Rome
80,car,Rome
8263,car,Milan
206,car,Milan
5325,car,Rome
7789,car,Milan
1833,car,Rome
7903,car,London
5634,car,Rome
5623,car,Milan
6728,car,Rome
6199,car,London
4748,car,Madrid
8597,car,Milan
6020,car,London
3163,car,Rome
4591,car,Milan
2994,car,Madrid
1369,car,Rome
6793,car,Milan
7496,car,Milan
6242,car,Milan
3364,car,Milan
6331,car,Rome
7633,car,Rome
2400,car,London
1010,car,Rome
649,car,Rome
1311,car,Milan
8570,car,Rome
6617,car,Milan
8525,car,London
2275,car,Rome
1523,car,Madrid
5750,car,London
8546,motorcycle,Rome
1443,car,Milan
5173,car,London
1011,car,Milan
5729,car,Rome
2182,car,Milan
592,car,London
5251,motorcycle,Rome
5473,car,Milan
6303,car,Milan
3730,car,Rome
4285,car,Milan
6243,car,Milan
6626,car,Milan
2423,car,London
2195,car,Rome
3941,car,London
5780,motorcycle,Rome
1226,car,Milan
6977,motorcycle,Milan
7224,car,London
6019,car,Madrid
3852,car,London
3960,car,Rome
710,car,Rome
1661,car,London
1632,car,Madrid
6763,car,Rome
2619,car,Milan
7255,motorcycle,Milan
2369,car,Rome
7827,car,Milan
3979,car,Milan
7088,car,Madrid
5574,car,Rome
5762,car,Milan
3635,motorcycle,Milan
6359,van,Rome
5223,car,London
4765,car,Milan
2951,car,London
7172,car,Milan
1301,car,Rome
1761,car,Milan
6900,motorcycle,Milan
5940,car,Rome
8495,car,London
2749,car,London
2202,car,Milan
7379,car,Milan
7481,car,Rome
4369,motorcycle,Milan
973,car,Rome
4220,car,Milan
6059,motorcycle,Madrid
4849,car,Madrid
4664,car,Milan
7819,motorcycle,Milan
8038,car,Milan
5954,car,Milan
7158,car,Milan
7824,motorcycle,London
8261,car,Milan
7887,motorcycle,London
4283,car,Rome
4029,car,Rome
5941,car,Milan
5434,car,Milan
2970,car,Milan
7958,motorcycle,London
410,car,London
1961,car,Milan
1948,car,London
7912,car,London
1373,car,Milan
7176,car,Milan
2158,car,Madrid
6360,car,Rome
5191,car,Rome
4546,car,Milan
7675,car,Milan
5667,car,Milan
8628,car,Rome
4925,motorcycle,Milan
6291,car,Rome
7005,motorcycle,Milan
5486,car,Rome
7188,car,Rome
4838,car,Milan
5417,car,Madrid
2645,car,Milan
2200,car,Rome
2750,car,Milan
3478,van,Rome
568,motorcycle,Madrid
2507,car,Rome
4106,car,London
1039,car,Rome
3453,car,Milan
4438,car,Rome
8364,car,Madrid
5988,car,Milan
399,car,Rome
8673,car,Milan
7890,car,Milan
350,car,Milan
1820,car,Rome
5584,car,London
7390,car,Milan
652,car,Milan
8172,car,Rome
982,car,London
481,motorcycle,Milan
1594,car,Milan
1783,car,Milan
8284,car,Milan
6026,car,Madrid
7409,car,Milan
4793,car,Rome
8466,car,Madrid
4831,car,Milan
1779,motorcycle,London
1943,motorcycle,Milan
2939,car,Madrid
1344,car,Madrid
6690,car,Milan
4657,car,Milan
8314,car,Milan
1334,car,London
1980,car,Milan
237,van,Milan
1160,car,Milan
2448,car,Rome
4907,car,Madrid
2826,car,Rome
1484,car,Rome
4299,car,Milan
4365,car,London
3757,car,Madrid
2049,car,Rome
3120,car,London
8298,car,London
1407,car,Milan
7590,motorcycle,Madrid
3199,van,Milan
5779,car,Milan
118,car,Rome
7415,car,Rome
2816,motorcycle,Milan
7839,car,London
2829,car,Rome
7697,car,Milan
7617,motorcycle,Milan
2737,car,Milan
4246,car,London
5791,car,Milan
5902,motorcycle,Milan
1861,car,London
346,car,London
6082,motorcycle,Madrid
6173,motorcycle,Milan
6612,car,Milan
784,motorcycle,Milan
2506,car,Milan
5614,car,Rome
3842,car,London
3964,car,Rome
6283,car,Milan
3034,car,Milan
7256,car,Milan
571,car,Madrid
2512,car,Milan
804,car,Rome
356,car,Rome
130,car,Milan
4756,car,Rome
3324,car,Milan
3272,car,Madrid
6582,car,Madrid
6302,car,Rome
1129,motorcycle,Rome
4160,car,Milan
4390,car,Rome
7011,car,Madrid
4423,car,Madrid
2312,car,Milan
3513,car,London
197,car,Rome
3640,car,Milan
3481,car,Milan
4168,motorcycle,Milan
1797,car,Rome
5704,car,Rome
3244,car,London
8199,car,Madrid
1525,motorcycle,London
5394,car,Madrid
663,car,Milan
4045,car,Milan
4810,motorcycle,Milan
4644,car,London
3261,car,Rome
6176,car,Milan
6204,car,Milan
297,motorcycle,Milan
5720,car,Milan
1900,motorcycle,Rome
7936,car,Milan
984,car,Milan
5506,car,Rome
4167,car,Milan
1446,car,Madrid
4530,motorcycle,Milan
6269,car,Milan
1122,car,Madrid
639,car,Rome
3245,car,Milan
5818,car,London
5195,car,Rome
3093,car,Rome
4180,car,London
6228,car,Milan
2282,car,London
7786,car,London
8020,car,Milan
8047,car,Milan
1604,car,Madrid
7371,motorcycle,Milan
6511,car,Milan
5115,car,London
5670,car,Madrid
6007,car,Rome
7858,car,Rome
7935,car,Rome
6073,motorcycle,Rome
5155,car,Milan
7331,car,Rome
2717,car,Madrid
608,car,Milan
5831,car,Madrid
5499,motorcycle,Milan
5172,car,London
2745,motorcycle,Milan
1990,motorcycle,Rome
3043,car,Milan
6631,car,Rome
3160,car,Milan
684,car,Rome
5421,car,Milan
7408,motorcycle,Milan
748,car,Milan
815,car,London
590,car,Milan
4800,car,Milan
6333,car,London
1583,car,Milan
416,motorcycle,London
6536,car,London
7542,car,Milan
4675,car,Milan
1977,car,Milan
461,car,Milan
8072,car,Rome
5406,motorcycle,Rome
5013,car,Madrid
3843,car,Milan
3729,van,Milan
2882,car,Rome
2286,car,Madrid
5703,motorcycle,Milan
4995,car,Madrid
6219,car,London
4771,motorcycle,Rome
6430,car,London
2390,car,Milan
2121,car,Milan
8381,car,London
193,car,Milan
3804,motorcycle,London
4274,car,London
1771,car,Rome
1589,motorcycle,Milan
154,car,London
8502,car,London
3955,car,London
6461,car,Rome
7289,car,Milan
1809,motorcycle,London
8341,car,Rome
4392,car,Madrid
229,car,London
4976,car,Milan
1519,motorcycle,Milan
6220,motorcycle,London
3471,car,Rome
7424,car,Rome
2851,car,Madrid
2054,motorcycle,Milan
4009,car,Rome
4219,car,Rome
4238,car,Milan
6653,car,Milan
6186,car,Milan
7287,car,Milan
7508,car,Milan
1320,car,Milan
4382,car,Rome
3693,car,London
2774,car,Rome
6129,car,Milan
6166,motorcycle,Milan
4247,car,Rome
5644,car,Rome
2846,car,Milan
6054,car,Milan
5612,car,Rome
4668,car,Rome
7808,car,Madrid
5616,car,Madrid
3210,car,London
4020,car,Rome
8562,car,Rome
4063,car,Rome
6431,car,Madrid
8270,car,London
5084,motorcycle,Madrid
5851,car,Rome
438,car,Milan
742,car,London
6715,car,Milan
4909,car,Milan
8422,van,Rome
7766,car,Milan
8490,car,Rome
6780,car,Milan
4613,car,Milan
3194,car,Rome
7896,car,Rome
557,car,Rome
4370,van,Milan
798,car,Milan
4226,car,Milan
5348,motorcycle,Rome
7995,car,Milan
1050,car,Madrid
2284,car,Rome
4241,car,Rome
1832,car,Madrid
4412,car,Rome
6681,car,Rome
874,van,Milan
4268,car,Rome
360,car,Milan
3877,car,Rome
3110,car,Rome
4269,car,Madrid
24,car,London
6216,motorcycle,London
4828,motorcycle,Milan
7768,car,Rome
2834,car,London
6624,car,Milan
4252,van,Rome
5964,car,Milan
5497,car,Milan
3307,van,Rome
3588,car,London
6484,motorcycle,London
3343,motorcycle,Milan
1815,car,London
4491,car,Rome
3063,motorcycle,Milan
631,car,Rome
3536,van,Milan
1383,car,Milan
3303,car,Rome
6913,van,Milan
6279,car,London
4191,car,Madrid
1758,car,Milan
4165,car,Rome
2807,car,Milan
3319,car,Rome
5244,car,Madrid
2153,car,Milan
2175,motorcycle,London
8361,car,Rome
759,car,Rome
3170,motorcycle,Milan
6409,motorcycle,Milan
359,car,London
2470,car,Milan
3226,car,Rome
854,car,Rome
2945,car,Milan
4005,car,Milan
3419,car,London
762,motorcycle,Milan
4595,car,London
5505,car,Milan
2004,car,Milan
5472,car,Rome
8573,car,Rome
3634,car,Madrid
5462,motorcycle,Madrid
3420,car,Milan
8081,car,Rome
8478,car,Rome
5123,car,London
5141,car,Madrid
7085,motorcycle,Rome
6289,car,Rome
5441,car,Madrid
1497,motorcycle,Milan
120,car,Madrid
195,car,Rome
208,car,Rome
4984,car,Rome
7864,motorcycle,Milan
1567,car,Milan
7669,car,Rome
3793,car,Milan
1499,car,Rome
770,motorcycle,Milan
381,car,Milan
6667,car,Rome
1757,motorcycle,Rome
637,motorcycle,Rome
3167,van,London
5107,car,Rome
4126,car,Milan
4184,car,Rome
6362,car,Rome
7329,van,Milan
2013,motorcycle,Milan
1145,car,Rome
5586,car,Madrid
439,car,London
3826,car,Milan
1052,car,Milan
2445,car,Rome
5157,car,Rome
800,car,Rome
4627,car,Rome
1157,motorcycle,Milan
662,car,Madrid
2623,car,Rome
5469,car,Milan
6796,car,Milan
2062,car,Rome
8593,car,London
226,car,Milan
2736,car,Milan
1436,car,Madrid
4178,car,Rome
3236,car,Madrid
271,car,London
2433,car,Rome
5327,car,Madrid
7904,motorcycle,Milan
3664,car,Rome
1849,car,Rome
2603,car,Milan
1260,car,Rome
4719,car,Rome
6898,car,Rome
5192,car,Rome
177,car,Rome
354,van,Rome
515,motorcycle,London
2024,car,Milan
5252,car,Rome
2652,car,Rome
1929,car,Rome
7580,car,Milan
5692,van,Milan
2892,car,Milan
3504,car,Milan
6510,car,Rome
4875,car,Milan
6745,car,Milan
5963,motorcycle,Milan
1424,motorcycle,Milan
6893,car,Rome
5971,car,Rome
2347,car,Rome
8099,motorcycle,London
7879,motorcycle,Milan
7416,car,Rome
7969,car,Rome
8352,car,Milan
624,car,Milan
126,car,Milan
1826,car,Rome
7448,car,Rome
5285,car,London
5316,car,Rome
3426,motorcycle,Milan
8396,car,Rome
8007,motorcycle,Rome
5085,car,Madrid
2444,car,Rome
7197,car,London
4192,motorcycle,Milan
550,car,Rome
5160,car,Rome
1480,car,Milan
1247,motorcycle,Rome
81,car,Milan
6416,motorcycle,Milan
3594,car,Milan
2071,car,Rome
8151,car,Milan
378,car,London
1746,car,Milan
952,motorcycle,Milan
409,car,Rome
8121,car,Rome
4400,motorcycle,Madrid
5867,car,Milan
8642,car,Milan
4341,car,Rome
1014,car,London
2535,car,Milan
1638,car,Rome
4816,car,Milan
2952,car,Milan
7332,car,Milan
6417,car,Madrid
4500,car,Milan
3708,car,London
1814,motorcycle,Madrid
5428,car,Rome
5647,car,Rome
2703,motorcycle,Rome
2865,car,Madrid
180,car,Milan
1921,motorcycle,London
6320,car,Milan
2439,car,London
553,motorcycle,Rome
6438,car,Milan
7010,car,Rome
5496,car,Milan
8451,car,London
2722,car,Milan
7639,car,Milan
6147,car,Rome
2528,car,London
7081,car,Madrid
4430,car,Madrid
7238,car,Milan
5416,car,Milan
5837,car,Milan
7920,motorcycle,Rome
7015,motorcycle,Milan
3610,car,Milan
5077,car,London
6313,motorcycle,Rome
2728,car,London
564,motorcycle,Milan
7228,car,Milan
5126,motorcycle,Rome
1277,motorcycle,Milan
789,car,Rome
1354,car,Rome
1434,motorcycle,Madrid
1339,car,Madrid
2487,car,Rome
3399,motorcycle,Milan
978,car,Milan
3851,car,Rome
3327,motorcycle,London
345,car,Rome
4513,car,London
8186,car,Milan
7972,car,Rome
8656,car,Madrid
4910,car,Milan
6142,car,Milan
472,car,Milan
3909,car,Milan
6013,car,Milan
7804,car,London
7586,motorcycle,Milan
2925,motorcycle,Milan
3500,motorcycle,London
3628,car,London
2110,car,Milan
8066,car,Rome
6328,car,Rome
8670,car,Madrid
7259,car,Rome
5482,car,London
7090,car,London
689,car,Rome
3353,car,Rome
3685,motorcycle,Milan
2838,motorcycle,Milan
3797,car,Rome
1210,car,Madrid
6819,car,Milan
6628,motorcycle,Milan
8233,car,Madrid
912,car,Milan
625,car,Milan
6595,motorcycle,Milan
6849,car,Milan
8469,motorcycle,Milan
6701,motorcycle,Rome
2883,car,London
2156,car,Milan
842,car,Rome
8426,car,Rome
7999,car,Madrid
7338,car,Madrid
1359,car,Madrid
7164,car,Milan
285,car,Milan
287,car,Milan
696,car,London
6876,car,Rome
1962,car,London
3130,motorcycle,Milan
8614,car,Rome
414,car,Rome
7667,car,London
3678,car,Rome
530,car,Rome
2338,car,Milan
960,motorcycle,Milan
2389,car,London
6460,car,Milan
158,car,Rome
7048,car,Milan
8202,car,Rome
1564,motorcycle,Milan
7649,car,Milan
6910,car,Milan
2357,car,Milan
1979,car,Madrid
5287,car,Milan
3004,car,Rome
975,car,London
5122,car,Rome
1683,car,Milan
7727,car,Milan
6614,car,London
6585,car,Rome
2651,car,Madrid
2331,car,Milan
6559,car,Milan
5808,car,Milan
3227,motorcycle,London
6808,car,Rome
2497,car,London
4858,car,Milan
6759,car,Milan
4075,car,Madrid
231,car,Milan
1723,car,Milan
3267,car,Rome
31,motorcycle,Rome
288,car,London
47,car,Milan
1605,car,Milan
6481,motorcycle,Milan
1933,car,Rome
2468,car,Milan
3138,car,Milan
7889,car,Rome
6149,car,Milan
107,car,Milan
1674,car,Madrid
5166,car,Madrid
4585,car,Milan
5576,car,Milan
6318,motorcycle,Milan
8132,car,Milan
4124,car,Rome
5419,car,Rome
1526,car,Madrid
1534,car,Milan
1951,car,Rome
3070,car,London
182,car,Milan
3362,car,Milan
7186,car,Rome
646,motorcycle,Milan
5319,car,Rome
7809,car,Madrid
8372,car,Rome
1579,car,Rome
474,car,Milan
8049,car,Milan
7646,car,London
825,car,London
2383,car,London
1074,car,Milan
4330,car,Milan
4921,motorcycle,Milan
3509,car,London
2060,car,Milan
2039,car,London
3857,car,Milan
268,car,Rome
5016,car,Rome
5951,motorcycle,Milan
5928,car,Rome
6341,motorcycle,Milan
1235,car,Milan
1936,car,London
8256,car,Milan
2206,motorcycle,Madrid
636,motorcycle,Rome
7732,car,Milan
8496,motorcycle,Milan
134,car,Madrid
6489,car,Milan
6886,car,Madrid
1887,car,London
1701,car,Milan
4966,car,Rome
94,car,Milan
2517,car,Rome
3810,car,Madrid
1425,car,Milan
6234,car,London
6130,car,Rome
5280,car,Rome
4053,car,Rome
8245,motorcycle,London
3430,motorcycle,Milan
344,car,Milan
2854,car,Rome
529,car,Rome
733,car,Milan
1738,car,London
5707,motorcycle,London
8363,car,Madrid
6088,car,Madrid
8249,car,London
316,car,Milan
25,car,London
6440,car,Rome
5932,motorcycle,London
596,car,London
1192,car,London
8488,motorcycle,Rome
1222,motorcycle,Milan
4622,car,Madrid
7978,car,Rome
1570,car,Rome
6552,motorcycle,Rome
6749,car,Milan
5637,car,London
4049,car,Rome
2082,motorcycle,London
1976,car,Milan
2163,car,Rome
882,car,Milan
1969,car,Madrid
6775,car,Rome
5609,car,Milan
1201,motorcycle,Milan
5681,motorcycle,Milan
676,van,Madrid
5754,car,London
4486,car,Milan
365,motorcycle,Milan
4939,car,Milan
2940,car,London
990,motorcycle,Rome
4607,car,Rome
6632,car,London
3987,car,Rome
573,car,Rome
5768,car,Rome
7614,motorcycle,Madrid
2446,car,Milan
494,motorcycle,Madrid
4499,car,Rome
5334,car,Rome
2371,car,London
4493,motorcycle,London
8030,car,Rome
7989,car,London
4470,car,Rome
1098,motorcycle,London
3158,car,Milan
8638,car,Milan
8184,car,Madrid
595,car,Milan
7420,car,Milan
7201,car,Rome
2586,car,Madrid
6979,car,Milan
8178,car,Rome
4383,car,London
3689,van,Rome
2674,car,Rome
7779,car,London
3768,car,Rome
7150,car,Rome
1875,car,Milan
3376,car,Milan
173,car,Milan
5883,car,Rome
4551,car,Milan
7599,motorcycle,Milan
1049,motorcycle,Milan
1829,car,Rome
4962,car,Milan
4788,car,Milan
5740,car,Rome
5219,car,Rome
29,car,Rome
8015,car,London
1428,car,Rome
406,motorcycle,Milan
4869,car,Milan
8127,car,Rome
4623,car,Milan
2844,van,Milan
1486,motorcycle,Milan
3057,car,Milan
1685,car,Milan
7531,car,London
3146,car,London
2704,car,Madrid
8585,car,Rome
4094,car,Madrid
3309,van,Milan
4580,car,Rome
4867,car,Milan
4618,car,London
5879,car,Milan
6483,motorcycle,Milan
7597,car,Madrid
7923,motorcycle,Milan
2343,car,Milan
3899,car,Rome
4034,motorcycle,Milan
6694,car,London
2880,motorcycle,Milan
5272,car,London
2958,motorcycle,London
1845,car,Rome
4254,car,Milan
3389,motorcycle,Madrid
493,car,Rome
3707,car,London
4089,motorcycle,Milan
3777,car,Milan
6955,car,Milan
5315,car,Milan
1155,motorcycle,London
2463,car,Rome
1504,car,Rome
7503,motorcycle,Milan
7105,car,Milan
2969,car,London
7003,car,Rome
7303,car,Milan
249,motorcycle,Madrid
383,car,Milan
5374,car,Rome
6555,car,Rome
1397,car,Milan
6923,car,London
3464,car,Madrid
7285,car,Milan
6721,motorcycle,Milan
2806,car,Rome
2669,motorcycle,Madrid
315,car,London
587,car,Milan
2095,car,Milan
2815,car,Milan
3388,motorcycle,Milan
593,car,Milan
6429,car,Milan
526,car,London
1167,car,Rome
4506,car,Milan
1468,car,Madrid
2895,car,Madrid
2873,van,Madrid
5354,car,London
7457,car,Rome
2238,car,Rome
7072,motorcycle,Madrid
3283,motorcycle,Milan
4952,car,Rome
7168,car,London
7737,motorcycle,Rome
4626,car,Rome
6492,car,London
1528,car,Rome
2902,motorcycle,Milan
540,car,Milan
4426,car,Milan
3010,car,Rome
5444,car,Madrid
8590,car,Rome
6841,car,London
3789,motorcycle,Milan
2776,motorcycle,Milan
4398,car,Milan
5749,motorcycle,Milan
6089,car,Rome
3991,car,London
2682,car,Milan
7129,car,Rome
3203,car,Madrid
7437,car,Rome
8325,car,Madrid
5917,motorcycle,Rome
8272,car,Milan
7506,car,Madrid
8489,car,Madrid
8382,car,Rome
260,car,Milan
3073,motorcycle,Milan
4760,car,Milan
3660,motorcycle,London
3791,car,Milan
4344,car,Rome
5994,car,Rome
321,motorcycle,Rome
6922,car,Rome
6896,car,Rome
4543,car,London
4576,car,Madrid
2367,car,London
7130,motorcycle,Milan
5387,car,Milan
1321,motorcycle,Milan
6670,car,Milan
1801,car,Madrid
957,car,Milan
7098,car,Rome
5972,motorcycle,Madrid
2825,car,Madrid
2474,car,Milan
4217,car,Madrid
4972,car,Milan
6744,car,Rome
4331,car,Milan
7299,car,Rome
6993,car,Milan
5715,car,London
3042,car,Rome
2824,car,Madrid
1282,car,Milan
1181,car,Milan
2589,motorcycle,Milan
2344,car,Milan
3297,car,Madrid
2876,car,Rome
6969,car,Milan
59,car,Rome
7747,motorcycle,Milan
3531,car,Milan
3,car,Milan
275,car,Milan
1644,car,London
6475,motorcycle,London
6412,car,Milan
1626,car,Milan
2352,car,Milan
8197,car,Milan
4902,motorcycle,Milan
2268,motorcycle,London
5452,motorcycle,Milan
1835,car,Rome
5683,car,Madrid
4821,car,Madrid
6649,car,Milan
577,car,Milan
2724,car,Milan
7296,car,Milan
951,motorcycle,Milan
1261,car,London
1751,car,Rome
5885,car,Milan
1748,car,Madrid
5401,van,Milan
5035,car,Rome
4575,car,Milan
2269,motorcycle,Madrid
2220,car,Milan
1342,van,Rome
5944,car,Rome
1466,car,Madrid
6330,car,Milan
8659,car,Rome
3336,car,Madrid
5835,car,Madrid
6485,car,Milan
2782,car,Milan
6746,car,Rome
566,car,Rome
8154,car,Rome
4729,car,Milan
1338,car,Milan
5949,car,Milan
3260,car,London
843,car,Rome
5335,car,Rome
7488,car,Madrid
3102,car,Milan
8559,van,Rome
839,car,Rome
4981,car,Rome
4488,car,London
1941,car,Rome
4494,car,Rome
3728,car,Milan
717,car,London
8335,car,Milan
1084,car,Madrid
1574,car,Rome
3114,car,Milan
2755,car,Rome
1135,car,London
8332,motorcycle,Rome
8248,car,London
4516,car,Rome
674,car,Milan
8633,car,Rome
3617,car,Rome
5869,motorcycle,Milan
5484,car,Rome
102,car,Madrid
7897,car,Rome
415,car,London
4840,car,Rome
4916,car,Milan
2796,car,Milan
3449,car,Madrid
5036,car,Milan
6660,van,Milan
6350,motorcycle,Madrid
2974,car,London
4324,car,Milan
7619,car,Milan
1894,car,Rome
7192,car,Madrid
104,car,Rome
5158,car,London
2314,car,Rome
8549,motorcycle,Milan
8595,motorcycle,Milan
2644,motorcycle,Milan
3394,car,Madrid
3384,car,London
8218,car,Milan
3814,motorcycle,Milan
4639,car,Madrid
5159,car,Milan
2271,car,Rome
772,car,Milan
6235,car,Milan
6983,motorcycle,Milan
4802,car,London
6647,car,Milan
2956,car,Rome
8526,car,Milan
814,car,Milan
2803,car,Rome
4461,car,Milan
7674,motorcycle,Milan
934,car,Rome
4811,car,Madrid
7976,car,Milan
7512,motorcycle,Milan
7941,car,London
8520,car,Milan
3315,car,Rome
1308,car,Rome
7735,motorcycle,Rome
4213,motorcycle,Milan
1395,motorcycle,Rome
3567,car,Rome
2131,car,Milan
486,car,Milan
4128,car,Rome
7934,car,London
3349,car,Milan
5700,car,Madrid
507,car,Milan
1367,car,London
2594,car,Milan
3589,car,Rome
4678,car,London
4762,car,Milan
5794,car,London
4019,car,Madrid
3213,car,Rome
1149,car,Madrid
6668,van,Milan
160,car,Milan
7004,car,Milan
1046,motorcycle,Rome
930,car,Rome
1107,car,Milan
6954,car,Milan
1036,motorcycle,Milan
4845,motorcycle,Milan
142,car,Milan
7344,car,Madrid
8635,car,Rome
8273,car,Milan
7946,car,Rome
1904,car,London
7025,car,Rome
6407,motorcycle,Milan
2043,car,Milan
8023,car,Milan
3003,car,Milan
5628,car,Milan
7187,car,Milan
3648,car,Milan
6398,car,London
2123,van,Rome
2856,car,Madrid
7205,van,Rome
6419,car,Milan
5238,car,Milan
5143,car,Milan
4156,car,Milan
5741,van,Milan
5947,car,Milan
1913,car,Rome
4606,motorcycle,Milan
1352,car,Milan
5458,car,Rome
5886,car,Madrid
5365,car,Milan
2447,motorcycle,London
5311,car,Milan
8416,car,Milan
4129,car,Milan
4329,motorcycle,Rome
1530,car,Milan
2793,car,Rome
7767,van,Rome
3047,car,Milan
2568,motorcycle,Milan
1095,car,Milan
6280,car,Madrid
803,car,London
7359,car,Rome
588,car,Rome
4790,car,Rome
2637,motorcycle,Milan
1325,car,Madrid
7860,car,London
2622,motorcycle,London
3024,car,London
8522,car,Milan
8658,motorcycle,Madrid
299,car,London
7407,car,Madrid
3514,car,London
728,motorcycle,Rome
7027,motorcycle,Milan
6965,motorcycle,Milan
6711,car,Milan
2516,car,Milan
27,car,Milan
1889,car,Madrid
121,car,Rome
8373,car,Madrid
8443,motorcycle,Rome
2058,car,Madrid
3818,motorcycle,Milan
2305,car,Madrid
4682,car,London
370,car,Milan
4920,car,Rome
4047,car,Rome
744,car,Rome
7997,car,Milan
2836,car,Milan
1917,car,Rome
2223,car,Milan
4750,motorcycle,Milan
8336,car,Madrid
7177,car,Milan
7451,car,Rome
1646,car,Milan
578,car,London
5755,car,Milan
1336,car,London
5228,car,Rome
2716,car,Rome
3404,car,Rome
908,car,Milan
6625,car,London
318,car,Rome
188,car,Milan
4665,car,Milan
3710,car,Milan
2640,car,Milan
5399,motorcycle,London
3401,car,Rome
8309,car,Milan
1100,motorcycle,Madrid
4099,car,Madrid
6593,motorcycle,Madrid
6813,car,Milan
6572,car,Rome
6774,car,Rome
7340,car,Madrid
4529,car,Madrid
5291,car,Madrid
145,car,Madrid
3616,car,London
4866,car,Rome
2785,car,Milan
2966,car,Milan
125,car,Rome
3061,car,Rome
7211,car,Rome
4620,car,Milan
7064,car,London
5747,van,Madrid
4204,car,Rome
2588,car,Rome
768,car,Milan
4562,car,Rome
8217,car,Rome
3099,car,Madrid
3250,car,Milan
738,car,Rome
